time,mouse_dx,mouse_dy,mouse_scroll
2021-02-01T17:29:58.215,0,0,0
2021-02-01T17:29:58.220,0,0,0
2021-02-01T17:29:58.223,0,0,0
2021-02-01T17:29:58.227,0,0,0
2021-02-01T17:29:58.231,0,0,0
2021-02-01T17:29:58.236,0,0,0
2021-02-01T17:29:58.242,0,0,0
2021-02-01T17:29:58.244,0,0,0
2021-02-01T17:29:58.248,0,0,0
2021-02-01T17:29:58.252,0,0,0
2021-02-01T17:29:58.256,0,0,0
2021-02-01T17:29:58.261,0,0,0
2021-02-01T17:29:58.266,0,0,0
2021-02-01T17:29:58.271,0,0,0
2021-02-01T17:29:58.275,0,0,0
2021-02-01T17:29:58.279,0,0,0
2021-02-01T17:29:58.283,0,0,0
2021-02-01T17:29:58.289,0,0,0
2021-02-01T17:29:58.294,0,0,0
2021-02-01T17:29:58.296,0,0,0
2021-02-01T17:29:58.300,0,0,0
2021-02-01T17:29:58.304,0,0,0
2021-02-01T17:29:58.308,0,0,0
2021-02-01T17:29:58.313,0,0,0
2021-02-01T17:29:58.317,0,0,0
2021-02-01T17:29:58.321,0,0,0
2021-02-01T17:29:58.324,0,0,0
2021-02-01T17:29:58.328,0,0,0
2021-02-01T17:29:58.332,0,0,0
2021-02-01T17:29:58.337,0,0,0
2021-02-01T17:29:58.342,0,0,0
2021-02-01T17:29:58.346,0,0,0
2021-02-01T17:29:58.350,0,0,0
2021-02-01T17:29:58.354,0,0,0
2021-02-01T17:29:58.358,0,0,0
2021-02-01T17:29:58.363,0,0,0
2021-02-01T17:29:58.367,0,0,0
2021-02-01T17:29:58.371,0,0,0
2021-02-01T17:29:58.374,0,0,0
2021-02-01T17:29:58.378,0,0,0
2021-02-01T17:29:58.382,0,0,0
2021-02-01T17:29:58.389,0,0,0
2021-02-01T17:29:58.391,0,0,0
2021-02-01T17:29:58.395,0,0,0
2021-02-01T17:29:58.402,0,0,0
2021-02-01T17:29:58.403,0,0,0
2021-02-01T17:29:58.406,0,0,0
2021-02-01T17:29:58.410,0,0,0
2021-02-01T17:29:58.416,0,0,0
2021-02-01T17:29:58.420,0,0,0
2021-02-01T17:29:58.423,0,0,0
2021-02-01T17:29:58.427,0,0,0
2021-02-01T17:29:58.431,0,0,0
2021-02-01T17:29:58.439,0,0,0
2021-02-01T17:29:58.442,0,0,0
2021-02-01T17:29:58.446,0,0,0
2021-02-01T17:29:58.450,0,0,0
2021-02-01T17:29:58.454,0,0,0
2021-02-01T17:29:58.458,0,0,0
2021-02-01T17:29:58.463,0,0,0
2021-02-01T17:29:58.467,0,0,0
2021-02-01T17:29:58.470,0,0,0
2021-02-01T17:29:58.474,0,0,0
2021-02-01T17:29:58.478,0,0,0
2021-02-01T17:29:58.482,0,0,0
2021-02-01T17:29:58.489,0,0,0
2021-02-01T17:29:58.491,0,0,0
2021-02-01T17:29:58.495,0,0,0
2021-02-01T17:29:58.499,0,0,0
2021-02-01T17:29:58.504,0,0,0
2021-02-01T17:29:58.508,0,0,0
2021-02-01T17:29:58.513,0,0,0
2021-02-01T17:29:58.517,0,0,0
2021-02-01T17:29:58.521,0,0,0
2021-02-01T17:29:58.525,0,0,0
2021-02-01T17:29:58.529,0,0,0
2021-02-01T17:29:58.533,0,0,0
2021-02-01T17:29:58.541,0,0,0
2021-02-01T17:29:58.544,0,0,0
2021-02-01T17:29:58.547,0,0,0
2021-02-01T17:29:58.551,0,0,0
2021-02-01T17:29:58.555,0,0,0
2021-02-01T17:29:58.559,0,0,0
2021-02-01T17:29:58.564,0,0,0
2021-02-01T17:29:58.567,0,0,0
2021-02-01T17:29:58.573,0,0,0
2021-02-01T17:29:58.575,0,0,0
2021-02-01T17:29:58.579,0,0,0
2021-02-01T17:29:58.583,0,0,0
2021-02-01T17:29:58.592,0,0,0
2021-02-01T17:29:58.594,0,0,0
2021-02-01T17:29:58.596,0,0,0
2021-02-01T17:29:58.600,0,0,0
2021-02-01T17:29:58.604,0,0,0
2021-02-01T17:29:58.608,0,0,0
2021-02-01T17:29:58.614,0,0,0
2021-02-01T17:29:58.619,0,0,0
2021-02-01T17:29:58.622,0,0,0
2021-02-01T17:29:58.626,0,0,0
2021-02-01T17:29:58.630,0,0,0
2021-02-01T17:29:58.634,0,0,0
2021-02-01T17:29:58.640,0,0,0
2021-02-01T17:29:58.644,0,0,0
2021-02-01T17:29:58.647,0,0,0
2021-02-01T17:29:58.651,0,0,0
2021-02-01T17:29:58.655,0,0,0
2021-02-01T17:29:58.658,0,0,0
2021-02-01T17:29:58.665,0,0,0
2021-02-01T17:29:58.668,0,0,0
2021-02-01T17:29:58.673,0,0,0
2021-02-01T17:29:58.675,0,0,0
2021-02-01T17:29:58.679,0,0,0
2021-02-01T17:29:58.683,0,0,0
2021-02-01T17:29:58.691,0,0,0
2021-02-01T17:29:58.695,0,0,0
2021-02-01T17:29:58.698,0,0,0
2021-02-01T17:29:58.702,0,0,0
2021-02-01T17:29:58.706,0,0,0
2021-02-01T17:29:58.711,0,0,0
2021-02-01T17:29:58.714,0,0,0
2021-02-01T17:29:58.719,0,0,0
2021-02-01T17:29:58.723,0,0,0
2021-02-01T17:29:58.727,0,0,0
2021-02-01T17:29:58.731,0,0,0
2021-02-01T17:29:58.738,0,0,0
2021-02-01T17:29:58.741,0,0,0
2021-02-01T17:29:58.745,0,0,0
2021-02-01T17:29:58.748,0,0,0
2021-02-01T17:29:58.752,0,0,0
2021-02-01T17:29:58.756,0,0,0
2021-02-01T17:29:58.761,0,0,0
2021-02-01T17:29:58.765,0,0,0
2021-02-01T17:29:58.769,0,0,0
2021-02-01T17:29:58.773,0,0,0
2021-02-01T17:29:58.777,0,0,0
2021-02-01T17:29:58.781,0,0,0
2021-02-01T17:29:58.787,0,0,0
2021-02-01T17:29:58.790,0,0,0
2021-02-01T17:29:58.795,0,0,0
2021-02-01T17:29:58.798,0,0,0
2021-02-01T17:29:58.802,0,0,0
2021-02-01T17:29:58.806,0,0,0
2021-02-01T17:29:58.810,0,0,0
2021-02-01T17:29:58.814,0,0,0
2021-02-01T17:29:58.819,0,0,0
2021-02-01T17:29:58.822,0,0,0
2021-02-01T17:29:58.826,0,0,0
2021-02-01T17:29:58.830,0,0,0
2021-02-01T17:29:58.834,0,0,0
2021-02-01T17:29:58.840,0,0,0
2021-02-01T17:29:58.844,0,0,0
2021-02-01T17:29:58.848,0,0,0
2021-02-01T17:29:58.852,0,0,0
2021-02-01T17:29:58.856,0,0,0
2021-02-01T17:29:58.861,0,0,0
2021-02-01T17:29:58.865,0,0,0
2021-02-01T17:29:58.869,0,0,0
2021-02-01T17:29:58.875,0,0,0
2021-02-01T17:29:58.879,0,0,0
2021-02-01T17:29:58.883,0,0,0
2021-02-01T17:29:58.890,0,0,0
2021-02-01T17:29:58.894,0,0,0
2021-02-01T17:29:58.897,0,0,0
2021-02-01T17:29:58.901,0,0,0
2021-02-01T17:29:58.905,0,0,0
2021-02-01T17:29:58.909,0,0,0
2021-02-01T17:29:58.914,0,0,0
2021-02-01T17:29:58.919,0,0,0
2021-02-01T17:29:58.922,0,0,0
2021-02-01T17:29:58.926,0,0,0
2021-02-01T17:29:58.930,0,0,0
2021-02-01T17:29:58.934,0,0,0
2021-02-01T17:29:58.941,0,0,0
2021-02-01T17:29:58.943,0,0,0
2021-02-01T17:29:58.948,0,0,0
2021-02-01T17:29:58.954,0,0,0
2021-02-01T17:29:58.957,0,0,0
2021-02-01T17:29:58.962,0,0,0
2021-02-01T17:29:58.966,0,0,0
2021-02-01T17:29:58.971,0,0,0
2021-02-01T17:29:58.975,0,0,0
2021-02-01T17:29:58.979,0,0,0
2021-02-01T17:29:58.982,0,0,0
2021-02-01T17:29:58.987,0,0,0
2021-02-01T17:29:58.991,0,0,0
2021-02-01T17:29:58.995,0,0,0
2021-02-01T17:29:59.000,0,0,0
2021-02-01T17:29:59.005,0,0,0
2021-02-01T17:29:59.007,0,0,0
2021-02-01T17:29:59.011,0,0,0
2021-02-01T17:29:59.016,0,0,0
2021-02-01T17:29:59.021,0,0,0
2021-02-01T17:29:59.024,0,0,0
2021-02-01T17:29:59.027,0,0,0
2021-02-01T17:29:59.031,0,0,0
2021-02-01T17:29:59.035,0,0,0
2021-02-01T17:29:59.039,0,0,0
2021-02-01T17:29:59.044,0,0,0
2021-02-01T17:29:59.049,0,0,0
2021-02-01T17:29:59.053,0,0,0
2021-02-01T17:29:59.056,0,0,0
2021-02-01T17:29:59.062,0,0,0
2021-02-01T17:29:59.065,0,0,0
2021-02-01T17:29:59.071,0,0,0
2021-02-01T17:29:59.076,0,0,0
2021-02-01T17:29:59.078,0,0,0
2021-02-01T17:29:59.083,0,0,0
2021-02-01T17:29:59.087,0,0,0
2021-02-01T17:29:59.090,0,0,0
2021-02-01T17:29:59.096,0,0,0
2021-02-01T17:29:59.100,0,0,0
2021-02-01T17:29:59.104,0,0,0
2021-02-01T17:29:59.107,0,0,0
2021-02-01T17:29:59.112,0,0,0
2021-02-01T17:29:59.115,0,0,0
2021-02-01T17:29:59.124,0,0,0
2021-02-01T17:29:59.127,0,0,0
2021-02-01T17:29:59.131,0,0,0
2021-02-01T17:29:59.136,0,0,0
2021-02-01T17:29:59.139,0,0,0
2021-02-01T17:29:59.143,0,0,0
2021-02-01T17:29:59.147,0,0,0
2021-02-01T17:29:59.152,0,0,0
2021-02-01T17:29:59.156,0,0,0
2021-02-01T17:29:59.161,0,0,0
2021-02-01T17:29:59.165,0,0,0
2021-02-01T17:29:59.169,0,0,0
2021-02-01T17:29:59.176,0,0,0
2021-02-01T17:29:59.178,0,0,0
2021-02-01T17:29:59.181,0,0,0
2021-02-01T17:29:59.187,0,0,0
2021-02-01T17:29:59.190,0,0,0
2021-02-01T17:29:59.193,0,0,0
2021-02-01T17:29:59.199,0,0,0
2021-02-01T17:29:59.202,0,0,0
2021-02-01T17:29:59.206,0,0,0
2021-02-01T17:29:59.212,0,0,0
2021-02-01T17:29:59.215,0,0,0
2021-02-01T17:29:59.220,0,0,0
2021-02-01T17:29:59.223,0,0,0
2021-02-01T17:29:59.231,0,0,0
2021-02-01T17:29:59.233,0,0,0
2021-02-01T17:29:59.238,0,0,0
2021-02-01T17:29:59.242,0,0,0
2021-02-01T17:29:59.246,0,0,0
2021-02-01T17:29:59.254,0,0,0
2021-02-01T17:29:59.259,0,0,0
2021-02-01T17:29:59.263,0,0,0
2021-02-01T17:29:59.268,0,0,0
2021-02-01T17:29:59.272,0,0,0
2021-02-01T17:29:59.275,0,0,0
2021-02-01T17:29:59.280,0,0,0
2021-02-01T17:29:59.284,0,0,0
2021-02-01T17:29:59.287,0,0,0
2021-02-01T17:29:59.292,0,0,0
2021-02-01T17:29:59.295,0,0,0
2021-02-01T17:29:59.299,0,0,0
2021-02-01T17:29:59.307,0,0,0
2021-02-01T17:29:59.310,0,0,0
2021-02-01T17:29:59.313,0,0,0
2021-02-01T17:29:59.317,0,0,0
2021-02-01T17:29:59.321,0,0,0
2021-02-01T17:29:59.325,0,0,0
2021-02-01T17:29:59.334,0,0,0
2021-02-01T17:29:59.338,0,0,0
2021-02-01T17:29:59.341,0,0,0
2021-02-01T17:29:59.345,0,0,0
2021-02-01T17:29:59.350,0,0,0
2021-02-01T17:29:59.356,0,0,0
2021-02-01T17:29:59.359,0,0,0
2021-02-01T17:29:59.361,0,0,0
2021-02-01T17:29:59.365,0,0,0
2021-02-01T17:29:59.371,0,0,0
2021-02-01T17:29:59.374,0,0,0
2021-02-01T17:29:59.378,0,0,0
2021-02-01T17:29:59.383,0,0,0
2021-02-01T17:29:59.386,0,0,0
2021-02-01T17:29:59.390,0,0,0
2021-02-01T17:29:59.394,0,0,0
2021-02-01T17:29:59.398,0,0,0
2021-02-01T17:29:59.403,0,0,0
2021-02-01T17:29:59.410,0,0,0
2021-02-01T17:29:59.412,0,0,0
2021-02-01T17:29:59.416,0,0,0
2021-02-01T17:29:59.421,0,0,0
2021-02-01T17:29:59.424,0,0,0
2021-02-01T17:29:59.429,0,0,0
2021-02-01T17:29:59.436,0,0,0
2021-02-01T17:29:59.437,0,0,0
2021-02-01T17:29:59.443,0,0,0
2021-02-01T17:29:59.447,0,0,0
2021-02-01T17:29:59.450,0,0,0
2021-02-01T17:29:59.454,0,0,0
2021-02-01T17:29:59.458,0,0,0
2021-02-01T17:29:59.463,0,0,0
2021-02-01T17:29:59.469,0,0,0
2021-02-01T17:29:59.471,0,0,0
2021-02-01T17:29:59.476,0,0,0
2021-02-01T17:29:59.479,0,0,0
2021-02-01T17:29:59.483,0,0,0
2021-02-01T17:29:59.489,0,0,0
2021-02-01T17:29:59.493,0,0,0
2021-02-01T17:29:59.496,0,0,0
2021-02-01T17:29:59.500,0,0,0
2021-02-01T17:29:59.504,0,0,0
2021-02-01T17:29:59.508,0,0,0
2021-02-01T17:29:59.514,0,0,0
2021-02-01T17:29:59.518,0,0,0
2021-02-01T17:29:59.522,0,0,0
2021-02-01T17:29:59.525,0,0,0
2021-02-01T17:29:59.529,0,0,0
2021-02-01T17:29:59.533,0,0,0
2021-02-01T17:29:59.540,0,0,0
2021-02-01T17:29:59.544,0,0,0
2021-02-01T17:29:59.547,0,0,0
2021-02-01T17:29:59.552,0,0,0
2021-02-01T17:29:59.556,0,0,0
2021-02-01T17:29:59.560,0,0,0
2021-02-01T17:29:59.564,0,0,0
2021-02-01T17:29:59.572,0,0,0
2021-02-01T17:29:59.573,0,0,0
2021-02-01T17:29:59.577,0,0,0
2021-02-01T17:29:59.581,0,0,0
2021-02-01T17:29:59.585,0,0,0
2021-02-01T17:29:59.593,0,0,0
2021-02-01T17:29:59.596,0,0,0
2021-02-01T17:29:59.599,0,0,0
2021-02-01T17:29:59.604,0,0,0
2021-02-01T17:29:59.607,0,0,0
2021-02-01T17:29:59.611,0,0,0
2021-02-01T17:29:59.617,0,0,0
2021-02-01T17:29:59.622,0,0,0
2021-02-01T17:29:59.624,0,0,0
2021-02-01T17:29:59.629,0,0,0
2021-02-01T17:29:59.632,0,0,0
2021-02-01T17:29:59.636,0,0,0
2021-02-01T17:29:59.642,0,0,0
2021-02-01T17:29:59.646,0,0,0
2021-02-01T17:29:59.650,0,0,0
2021-02-01T17:29:59.655,0,0,0
2021-02-01T17:29:59.658,0,0,0
2021-02-01T17:29:59.662,0,0,0
2021-02-01T17:29:59.669,0,0,0
2021-02-01T17:29:59.671,0,0,0
2021-02-01T17:29:59.674,0,0,0
2021-02-01T17:29:59.678,0,0,0
2021-02-01T17:29:59.682,0,0,0
2021-02-01T17:29:59.686,0,0,0
2021-02-01T17:29:59.690,0,0,0
2021-02-01T17:29:59.695,0,0,0
2021-02-01T17:29:59.703,0,0,0
2021-02-01T17:29:59.704,0,0,0
2021-02-01T17:29:59.707,0,0,0
2021-02-01T17:29:59.711,0,0,0
2021-02-01T17:29:59.715,0,0,0
2021-02-01T17:29:59.726,0,0,0
2021-02-01T17:29:59.728,0,0,0
2021-02-01T17:29:59.731,0,0,0
2021-02-01T17:29:59.735,0,0,0
2021-02-01T17:29:59.739,0,0,0
2021-02-01T17:29:59.743,0,0,0
2021-02-01T17:29:59.747,0,0,0
2021-02-01T17:29:59.753,0,0,0
2021-02-01T17:29:59.755,0,0,0
2021-02-01T17:29:59.760,0,0,0
2021-02-01T17:29:59.763,0,0,0
2021-02-01T17:29:59.767,0,0,0
2021-02-01T17:29:59.773,0,0,0
2021-02-01T17:29:59.777,0,0,0
2021-02-01T17:29:59.781,0,0,0
2021-02-01T17:29:59.785,0,0,0
2021-02-01T17:29:59.788,0,0,0
2021-02-01T17:29:59.792,0,0,0
2021-02-01T17:29:59.796,0,0,0
2021-02-01T17:29:59.804,0,0,0
2021-02-01T17:29:59.806,0,0,0
2021-02-01T17:29:59.808,0,0,0
2021-02-01T17:29:59.812,0,0,0
2021-02-01T17:29:59.816,0,0,0
2021-02-01T17:29:59.820,0,0,0
2021-02-01T17:29:59.825,0,0,0
2021-02-01T17:29:59.828,0,0,0
2021-02-01T17:29:59.833,0,0,0
2021-02-01T17:29:59.837,0,0,0
2021-02-01T17:29:59.840,0,0,0
2021-02-01T17:29:59.843,0,0,0
2021-02-01T17:29:59.852,0,0,0
2021-02-01T17:29:59.853,0,0,0
2021-02-01T17:29:59.857,0,0,0
2021-02-01T17:29:59.861,0,0,0
2021-02-01T17:29:59.865,0,0,0
2021-02-01T17:29:59.871,0,0,0
2021-02-01T17:29:59.876,0,0,0
2021-02-01T17:29:59.879,0,0,0
2021-02-01T17:29:59.883,0,0,0
2021-02-01T17:29:59.888,0,0,0
2021-02-01T17:29:59.890,0,0,0
2021-02-01T17:29:59.894,0,0,0
2021-02-01T17:29:59.898,0,0,0
2021-02-01T17:29:59.904,0,0,0
2021-02-01T17:29:59.909,0,0,0
2021-02-01T17:29:59.912,0,0,0
2021-02-01T17:29:59.915,0,0,0
2021-02-01T17:29:59.919,0,0,0
2021-02-01T17:29:59.923,0,0,0
2021-02-01T17:29:59.928,0,0,0
2021-02-01T17:29:59.931,0,0,0
2021-02-01T17:29:59.936,0,0,0
2021-02-01T17:29:59.939,0,0,0
2021-02-01T17:29:59.943,0,0,0
2021-02-01T17:29:59.947,0,0,0
2021-02-01T17:29:59.951,0,0,0
2021-02-01T17:29:59.956,0,0,0
2021-02-01T17:29:59.960,0,0,0
2021-02-01T17:29:59.963,0,0,0
2021-02-01T17:29:59.968,0,0,0
2021-02-01T17:29:59.972,0,0,0
2021-02-01T17:29:59.976,0,0,0
2021-02-01T17:29:59.980,0,0,0
2021-02-01T17:29:59.985,0,0,0
2021-02-01T17:29:59.988,0,0,0
2021-02-01T17:29:59.991,0,0,0
2021-02-01T17:29:59.995,0,0,0
2021-02-01T17:29:59.999,0,0,0
2021-02-01T17:30:00.004,0,0,0
2021-02-01T17:30:00.011,0,0,0
2021-02-01T17:30:00.016,0,0,0
2021-02-01T17:30:00.021,0,0,0
2021-02-01T17:30:00.023,0,0,0
2021-02-01T17:30:00.026,0,0,0
2021-02-01T17:30:00.030,0,0,0
2021-02-01T17:30:00.038,0,0,0
2021-02-01T17:30:00.042,0,0,0
2021-02-01T17:30:00.046,0,0,0
2021-02-01T17:30:00.050,0,0,0
2021-02-01T17:30:00.053,0,0,0
2021-02-01T17:30:00.062,0,0,0
2021-02-01T17:30:00.065,0,0,0
2021-02-01T17:30:00.069,0,0,0
2021-02-01T17:30:00.073,0,0,0
2021-02-01T17:30:00.078,0,0,0
2021-02-01T17:30:00.082,0,0,0
2021-02-01T17:30:00.088,0,0,0
2021-02-01T17:30:00.092,0,0,0
2021-02-01T17:30:00.094,0,0,0
2021-02-01T17:30:00.099,0,0,0
2021-02-01T17:30:00.103,0,0,0
2021-02-01T17:30:00.106,0,0,0
2021-02-01T17:30:00.111,0,0,0
2021-02-01T17:30:00.116,0,0,0
2021-02-01T17:30:00.121,0,0,0
2021-02-01T17:30:00.124,0,0,0
2021-02-01T17:30:00.128,0,0,0
2021-02-01T17:30:00.132,0,0,0
2021-02-01T17:30:00.141,0,0,0
2021-02-01T17:30:00.142,0,0,0
2021-02-01T17:30:00.147,0,0,0
2021-02-01T17:30:00.150,0,0,0
2021-02-01T17:30:00.155,0,0,0
2021-02-01T17:30:00.158,0,0,0
2021-02-01T17:30:00.162,0,0,0
2021-02-01T17:30:00.167,0,0,0
2021-02-01T17:30:00.171,0,0,0
2021-02-01T17:30:00.174,0,0,0
2021-02-01T17:30:00.179,0,0,0
2021-02-01T17:30:00.182,0,0,0
2021-02-01T17:30:00.186,0,0,0
2021-02-01T17:30:00.192,0,0,0
2021-02-01T17:30:00.196,0,0,0
2021-02-01T17:30:00.200,0,0,0
2021-02-01T17:30:00.205,0,0,0
2021-02-01T17:30:00.208,0,0,0
2021-02-01T17:30:00.212,0,0,0
2021-02-01T17:30:00.216,0,0,0
2021-02-01T17:30:00.221,0,0,0
2021-02-01T17:30:00.225,0,0,0
2021-02-01T17:30:00.229,0,0,0
2021-02-01T17:30:00.233,0,0,0
2021-02-01T17:30:00.237,0,0,0
2021-02-01T17:30:00.241,0,0,0
2021-02-01T17:30:00.245,0,0,0
2021-02-01T17:30:00.250,0,0,0
2021-02-01T17:30:00.254,0,0,0
2021-02-01T17:30:00.257,0,0,0
2021-02-01T17:30:00.261,0,0,0
2021-02-01T17:30:00.265,0,0,0
2021-02-01T17:30:00.270,0,0,0
2021-02-01T17:30:00.273,0,0,0
2021-02-01T17:30:00.280,0,0,0
2021-02-01T17:30:00.282,0,0,0
2021-02-01T17:30:00.285,0,0,0
2021-02-01T17:30:00.289,0,0,0
2021-02-01T17:30:00.294,0,0,0
2021-02-01T17:30:00.297,0,0,0
2021-02-01T17:30:00.304,0,0,0
2021-02-01T17:30:00.308,0,0,0
2021-02-01T17:30:00.311,0,0,0
2021-02-01T17:30:00.315,0,0,0
2021-02-01T17:30:00.324,0,0,0
2021-02-01T17:30:00.326,0,0,0
2021-02-01T17:30:00.330,0,0,0
2021-02-01T17:30:00.334,0,0,0
2021-02-01T17:30:00.338,0,0,0
2021-02-01T17:30:00.342,0,0,0
2021-02-01T17:30:00.348,0,0,0
2021-02-01T17:30:00.352,0,0,0
2021-02-01T17:30:00.355,0,0,0
2021-02-01T17:30:00.359,0,0,0
2021-02-01T17:30:00.363,0,0,0
2021-02-01T17:30:00.367,0,0,0
2021-02-01T17:30:00.372,0,0,0
2021-02-01T17:30:00.376,0,0,0
2021-02-01T17:30:00.381,0,0,0
2021-02-01T17:30:00.386,0,0,0
2021-02-01T17:30:00.389,0,0,0
2021-02-01T17:30:00.393,0,0,0
2021-02-01T17:30:00.404,0,0,0
2021-02-01T17:30:00.405,0,0,0
2021-02-01T17:30:00.408,0,0,0
2021-02-01T17:30:00.412,0,0,0
2021-02-01T17:30:00.416,0,0,0
2021-02-01T17:30:00.422,0,0,0
2021-02-01T17:30:00.424,0,0,0
2021-02-01T17:30:00.428,0,0,0
2021-02-01T17:30:00.432,0,0,0
2021-02-01T17:30:00.437,0,0,0
2021-02-01T17:30:00.440,0,0,0
2021-02-01T17:30:00.447,0,0,0
2021-02-01T17:30:00.448,0,0,0
2021-02-01T17:30:00.452,0,0,0
2021-02-01T17:30:00.460,0,0,0
2021-02-01T17:30:00.462,0,0,0
2021-02-01T17:30:00.466,0,0,0
2021-02-01T17:30:00.471,0,0,0
2021-02-01T17:30:00.474,0,0,0
2021-02-01T17:30:00.479,0,0,0
2021-02-01T17:30:00.481,0,0,0
2021-02-01T17:30:00.487,0,0,0
2021-02-01T17:30:00.493,0,0,0
2021-02-01T17:30:00.495,0,0,0
2021-02-01T17:30:00.499,0,0,0
2021-02-01T17:30:00.504,0,0,0
2021-02-01T17:30:00.507,0,0,0
2021-02-01T17:30:00.514,0,0,0
2021-02-01T17:30:00.519,0,0,0
2021-02-01T17:30:00.521,0,0,0
2021-02-01T17:30:00.525,0,0,0
2021-02-01T17:30:00.529,0,0,0
2021-02-01T17:30:00.533,0,0,0
2021-02-01T17:30:00.540,0,0,0
2021-02-01T17:30:00.543,0,0,0
2021-02-01T17:30:00.548,0,0,0
2021-02-01T17:30:00.552,0,0,0
2021-02-01T17:30:00.556,0,0,0
2021-02-01T17:30:00.560,0,0,0
2021-02-01T17:30:00.566,0,0,0
2021-02-01T17:30:00.570,0,0,0
2021-02-01T17:30:00.574,0,0,0
2021-02-01T17:30:00.577,0,0,0
2021-02-01T17:30:00.581,0,0,0
2021-02-01T17:30:00.585,0,0,0
2021-02-01T17:30:00.594,0,0,0
2021-02-01T17:30:00.598,0,0,0
2021-02-01T17:30:00.601,0,0,0
2021-02-01T17:30:00.607,0,0,0
2021-02-01T17:30:00.611,0,0,0
2021-02-01T17:30:00.616,0,0,0
2021-02-01T17:30:00.620,0,0,0
2021-02-01T17:30:00.623,0,0,0
2021-02-01T17:30:00.626,0,0,0
2021-02-01T17:30:00.630,0,0,0
2021-02-01T17:30:00.634,0,0,0
2021-02-01T17:30:00.639,0,0,0
2021-02-01T17:30:00.645,0,0,0
2021-02-01T17:30:00.649,0,0,0
2021-02-01T17:30:00.653,0,0,0
2021-02-01T17:30:00.656,0,0,0
2021-02-01T17:30:00.660,0,0,0
2021-02-01T17:30:00.664,0,0,0
2021-02-01T17:30:00.672,0,0,0
2021-02-01T17:30:00.676,0,0,0
2021-02-01T17:30:00.680,0,0,0
2021-02-01T17:30:00.685,0,0,0
2021-02-01T17:30:00.688,0,0,0
2021-02-01T17:30:00.692,0,0,0
2021-02-01T17:30:00.699,0,0,0
2021-02-01T17:30:00.703,0,0,0
2021-02-01T17:30:00.707,0,0,0
2021-02-01T17:30:00.711,0,0,0
2021-02-01T17:30:00.715,0,0,0
2021-02-01T17:30:00.725,0,0,0
2021-02-01T17:30:00.727,0,0,0
2021-02-01T17:30:00.731,0,0,0
2021-02-01T17:30:00.738,0,0,0
2021-02-01T17:30:00.740,0,0,0
2021-02-01T17:30:00.744,0,0,0
2021-02-01T17:30:00.750,0,0,0
2021-02-01T17:30:00.755,0,0,0
2021-02-01T17:30:00.760,0,0,0
2021-02-01T17:30:00.762,0,0,0
2021-02-01T17:30:00.765,0,0,0
2021-02-01T17:30:00.769,0,0,0
2021-02-01T17:30:00.776,0,0,0
2021-02-01T17:30:00.778,0,0,0
2021-02-01T17:30:00.783,0,0,0
2021-02-01T17:30:00.786,0,0,0
2021-02-01T17:30:00.789,0,0,0
2021-02-01T17:30:00.793,0,0,0
2021-02-01T17:30:00.797,0,0,0
2021-02-01T17:30:00.804,0,0,0
2021-02-01T17:30:00.809,0,0,0
2021-02-01T17:30:00.811,0,0,0
2021-02-01T17:30:00.815,0,0,0
2021-02-01T17:30:00.821,0,0,0
2021-02-01T17:30:00.825,0,0,0
2021-02-01T17:30:00.830,0,0,0
2021-02-01T17:30:00.834,0,0,0
2021-02-01T17:30:00.838,0,0,0
2021-02-01T17:30:00.841,0,0,0
2021-02-01T17:30:00.845,0,0,0
2021-02-01T17:30:00.849,0,0,0
2021-02-01T17:30:00.855,0,0,0
2021-02-01T17:30:00.860,0,0,0
2021-02-01T17:30:00.862,0,0,0
2021-02-01T17:30:00.866,0,0,0
2021-02-01T17:30:00.871,0,0,0
2021-02-01T17:30:00.875,0,0,0
2021-02-01T17:30:00.880,0,0,0
2021-02-01T17:30:00.889,0,0,0
2021-02-01T17:30:00.890,0,0,0
2021-02-01T17:30:00.893,0,0,0
2021-02-01T17:30:00.897,0,0,0
2021-02-01T17:30:00.907,0,0,0
2021-02-01T17:30:00.910,0,0,0
2021-02-01T17:30:00.913,0,0,0
2021-02-01T17:30:00.917,0,0,0
2021-02-01T17:30:00.923,0,0,0
2021-02-01T17:30:00.926,0,0,0
2021-02-01T17:30:00.932,0,0,0
2021-02-01T17:30:00.936,0,0,0
2021-02-01T17:30:00.940,0,0,0
2021-02-01T17:30:00.942,0,0,0
2021-02-01T17:30:00.946,0,0,0
2021-02-01T17:30:00.951,0,0,0
2021-02-01T17:30:00.960,0,0,0
2021-02-01T17:30:00.960,0,0,0
2021-02-01T17:30:00.965,0,0,0
2021-02-01T17:30:00.968,0,0,0
2021-02-01T17:30:00.972,0,0,0
2021-02-01T17:30:00.976,0,0,0
2021-02-01T17:30:00.980,0,0,0
2021-02-01T17:30:00.989,0,0,0
2021-02-01T17:30:00.990,0,0,0
2021-02-01T17:30:00.993,0,0,0
2021-02-01T17:30:00.997,0,0,0
2021-02-01T17:30:01.002,0,0,0
2021-02-01T17:30:01.005,0,0,0
2021-02-01T17:30:01.012,0,0,0
2021-02-01T17:30:01.013,0,0,0
2021-02-01T17:30:01.020,0,0,0
2021-02-01T17:30:01.024,0,0,0
2021-02-01T17:30:01.025,0,0,0
2021-02-01T17:30:01.029,0,0,0
2021-02-01T17:30:01.033,0,0,0
2021-02-01T17:30:01.038,0,0,0
