time,mouse_key
2021-02-01T17:30:22.858,"{}"
2021-02-01T17:30:22.864,"{}"
2021-02-01T17:30:22.868,"{}"
2021-02-01T17:30:22.874,"{}"
2021-02-01T17:30:22.876,"{}"
2021-02-01T17:30:22.879,"{}"
2021-02-01T17:30:22.884,"{}"
2021-02-01T17:30:22.891,"{}"
2021-02-01T17:30:22.896,"{}"
2021-02-01T17:30:22.897,"{}"
2021-02-01T17:30:22.901,"{}"
2021-02-01T17:30:22.905,"{}"
2021-02-01T17:30:22.912,"{}"
2021-02-01T17:30:22.916,"{}"
2021-02-01T17:30:22.920,"{}"
2021-02-01T17:30:22.923,"{}"
2021-02-01T17:30:22.927,"{}"
2021-02-01T17:30:22.931,"{}"
2021-02-01T17:30:22.937,"{}"
2021-02-01T17:30:22.941,"{}"
2021-02-01T17:30:22.944,"{}"
2021-02-01T17:30:22.948,"{}"
2021-02-01T17:30:22.953,"{}"
2021-02-01T17:30:22.956,"{}"
2021-02-01T17:30:22.960,"{}"
2021-02-01T17:30:22.964,"{}"
2021-02-01T17:30:22.971,"{}"
2021-02-01T17:30:22.974,"{}"
2021-02-01T17:30:22.977,"{}"
2021-02-01T17:30:22.982,"{}"
2021-02-01T17:30:22.988,"{}"
2021-02-01T17:30:22.992,"{}"
2021-02-01T17:30:22.994,"{}"
2021-02-01T17:30:22.998,"{}"
2021-02-01T17:30:23.002,"{}"
2021-02-01T17:30:23.006,"{}"
2021-02-01T17:30:23.012,"{}"
2021-02-01T17:30:23.016,"{}"
2021-02-01T17:30:23.021,"{}"
2021-02-01T17:30:23.025,"{}"
2021-02-01T17:30:23.028,"{}"
2021-02-01T17:30:23.032,"{}"
2021-02-01T17:30:23.038,"{}"
2021-02-01T17:30:23.042,"{}"
2021-02-01T17:30:23.045,"{}"
2021-02-01T17:30:23.049,"{}"
2021-02-01T17:30:23.053,"{}"
2021-02-01T17:30:23.057,"{}"
2021-02-01T17:30:23.063,"{}"
2021-02-01T17:30:23.068,"{}"
2021-02-01T17:30:23.071,"{}"
2021-02-01T17:30:23.074,"{}"
2021-02-01T17:30:23.079,"{}"
2021-02-01T17:30:23.083,"{}"
2021-02-01T17:30:23.088,"{}"
2021-02-01T17:30:23.094,"{}"
2021-02-01T17:30:23.096,"{}"
2021-02-01T17:30:23.100,"{}"
2021-02-01T17:30:23.105,"{}"
2021-02-01T17:30:23.108,"{}"
2021-02-01T17:30:23.113,"{}"
2021-02-01T17:30:23.121,"{}"
2021-02-01T17:30:23.122,"{}"
2021-02-01T17:30:23.127,"{}"
2021-02-01T17:30:23.130,"{}"
2021-02-01T17:30:23.134,"{}"
2021-02-01T17:30:23.142,"{}"
2021-02-01T17:30:23.146,"{}"
2021-02-01T17:30:23.148,"{}"
2021-02-01T17:30:23.152,"{}"
2021-02-01T17:30:23.156,"{}"
2021-02-01T17:30:23.160,"{}"
2021-02-01T17:30:23.165,"{}"
2021-02-01T17:30:23.171,"{}"
2021-02-01T17:30:23.174,"{}"
2021-02-01T17:30:23.179,"{}"
2021-02-01T17:30:23.183,"{}"
2021-02-01T17:30:23.191,"{}"
2021-02-01T17:30:23.196,"{}"
2021-02-01T17:30:23.198,"{}"
2021-02-01T17:30:23.202,"{}"
2021-02-01T17:30:23.206,"{}"
2021-02-01T17:30:23.210,"{}"
2021-02-01T17:30:23.215,"{}"
2021-02-01T17:30:23.221,"{}"
2021-02-01T17:30:23.224,"{}"
2021-02-01T17:30:23.228,"{}"
2021-02-01T17:30:23.232,"{}"
2021-02-01T17:30:23.237,"{}"
2021-02-01T17:30:23.241,"{}"
2021-02-01T17:30:23.244,"{}"
2021-02-01T17:30:23.249,"{}"
2021-02-01T17:30:23.253,"{}"
2021-02-01T17:30:23.257,"{}"
2021-02-01T17:30:23.261,"{}"
2021-02-01T17:30:23.265,"{}"
2021-02-01T17:30:23.270,"{}"
2021-02-01T17:30:23.273,"{}"
2021-02-01T17:30:23.278,"{}"
2021-02-01T17:30:23.281,"{}"
2021-02-01T17:30:23.285,"{}"
2021-02-01T17:30:23.292,"{}"
2021-02-01T17:30:23.295,"{}"
2021-02-01T17:30:23.299,"{}"
2021-02-01T17:30:23.303,"{}"
2021-02-01T17:30:23.306,"{}"
2021-02-01T17:30:23.310,"{}"
2021-02-01T17:30:23.315,"{}"
2021-02-01T17:30:23.321,"{}"
2021-02-01T17:30:23.325,"{}"
2021-02-01T17:30:23.330,"{}"
2021-02-01T17:30:23.333,"{}"
2021-02-01T17:30:23.337,"{}"
2021-02-01T17:30:23.343,"{}"
2021-02-01T17:30:23.346,"{}"
2021-02-01T17:30:23.350,"{}"
2021-02-01T17:30:23.355,"{}"
2021-02-01T17:30:23.358,"{}"
2021-02-01T17:30:23.362,"{}"
2021-02-01T17:30:23.367,"{}"
2021-02-01T17:30:23.371,"{}"
2021-02-01T17:30:23.375,"{}"
2021-02-01T17:30:23.378,"{}"
2021-02-01T17:30:23.382,"{}"
2021-02-01T17:30:23.386,"{}"
2021-02-01T17:30:23.390,"{}"
2021-02-01T17:30:23.397,"{}"
2021-02-01T17:30:23.399,"{}"
2021-02-01T17:30:23.404,"{}"
2021-02-01T17:30:23.407,"{}"
2021-02-01T17:30:23.410,"{}"
2021-02-01T17:30:23.414,"{}"
2021-02-01T17:30:23.420,"{}"
2021-02-01T17:30:23.424,"{}"
2021-02-01T17:30:23.426,"{}"
2021-02-01T17:30:23.430,"{}"
2021-02-01T17:30:23.436,"{}"
2021-02-01T17:30:23.444,"{}"
2021-02-01T17:30:23.445,"{}"
2021-02-01T17:30:23.448,"{}"
2021-02-01T17:30:23.452,"{}"
2021-02-01T17:30:23.457,"{}"
2021-02-01T17:30:23.460,"{}"
2021-02-01T17:30:23.464,"{}"
2021-02-01T17:30:23.469,"{}"
2021-02-01T17:30:23.473,"{}"
2021-02-01T17:30:23.476,"{}"
2021-02-01T17:30:23.480,"{}"
2021-02-01T17:30:23.494,"{}"
2021-02-01T17:30:23.496,"{}"
2021-02-01T17:30:23.499,"{}"
2021-02-01T17:30:23.504,"{}"
2021-02-01T17:30:23.507,"{}"
2021-02-01T17:30:23.511,"{}"
2021-02-01T17:30:23.515,"{}"
2021-02-01T17:30:23.521,"{}"
2021-02-01T17:30:23.525,"{}"
2021-02-01T17:30:23.528,"{}"
2021-02-01T17:30:23.533,"{}"
2021-02-01T17:30:23.536,"{}"
2021-02-01T17:30:23.542,"{}"
2021-02-01T17:30:23.545,"{}"
2021-02-01T17:30:23.550,"{}"
2021-02-01T17:30:23.555,"{}"
2021-02-01T17:30:23.558,"{}"
2021-02-01T17:30:23.562,"{}"
2021-02-01T17:30:23.566,"{}"
2021-02-01T17:30:23.573,"{}"
2021-02-01T17:30:23.574,"{}"
2021-02-01T17:30:23.578,"{}"
2021-02-01T17:30:23.583,"{}"
2021-02-01T17:30:23.587,"{}"
2021-02-01T17:30:23.591,"{}"
2021-02-01T17:30:23.597,"{}"
2021-02-01T17:30:23.602,"{}"
2021-02-01T17:30:23.606,"{}"
2021-02-01T17:30:23.609,"{}"
2021-02-01T17:30:23.612,"{}"
2021-02-01T17:30:23.617,"{}"
2021-02-01T17:30:23.621,"{}"
2021-02-01T17:30:23.625,"{}"
2021-02-01T17:30:23.629,"{}"
2021-02-01T17:30:23.633,"{}"
2021-02-01T17:30:23.638,"{}"
2021-02-01T17:30:23.641,"{}"
2021-02-01T17:30:23.646,"{}"
2021-02-01T17:30:23.651,"{}"
2021-02-01T17:30:23.655,"{}"
2021-02-01T17:30:23.659,"{}"
2021-02-01T17:30:23.662,"{}"
2021-02-01T17:30:23.667,"{}"
2021-02-01T17:30:23.673,"{}"
2021-02-01T17:30:23.675,"{}"
2021-02-01T17:30:23.678,"{}"
2021-02-01T17:30:23.683,"{}"
2021-02-01T17:30:23.687,"{}"
2021-02-01T17:30:23.695,"{}"
2021-02-01T17:30:23.696,"{}"
2021-02-01T17:30:23.702,"{}"
2021-02-01T17:30:23.706,"{}"
2021-02-01T17:30:23.710,"{}"
2021-02-01T17:30:23.714,"{}"
2021-02-01T17:30:23.723,"{}"
2021-02-01T17:30:23.727,"{}"
2021-02-01T17:30:23.730,"{}"
2021-02-01T17:30:23.734,"{}"
2021-02-01T17:30:23.739,"{}"
2021-02-01T17:30:23.744,"{}"
2021-02-01T17:30:23.747,"{}"
2021-02-01T17:30:23.750,"{}"
2021-02-01T17:30:23.754,"{}"
2021-02-01T17:30:23.759,"{}"
2021-02-01T17:30:23.764,"{}"
2021-02-01T17:30:23.770,"{}"
2021-02-01T17:30:23.775,"{}"
2021-02-01T17:30:23.780,"{}"
2021-02-01T17:30:23.781,"{}"
2021-02-01T17:30:23.785,"{}"
2021-02-01T17:30:23.789,"{}"
2021-02-01T17:30:23.801,"{}"
2021-02-01T17:30:23.806,"{}"
2021-02-01T17:30:23.808,"{}"
2021-02-01T17:30:23.811,"{}"
2021-02-01T17:30:23.815,"{}"
2021-02-01T17:30:23.824,"{}"
2021-02-01T17:30:23.826,"{}"
2021-02-01T17:30:23.830,"{}"
2021-02-01T17:30:23.833,"{}"
2021-02-01T17:30:23.838,"{}"
2021-02-01T17:30:23.841,"{}"
2021-02-01T17:30:23.846,"{}"
2021-02-01T17:30:23.854,"{}"
2021-02-01T17:30:23.856,"{}"
2021-02-01T17:30:23.859,"{}"
2021-02-01T17:30:23.863,"{}"
2021-02-01T17:30:23.867,"{}"
2021-02-01T17:30:23.875,"{}"
2021-02-01T17:30:23.875,"{}"
2021-02-01T17:30:23.880,"{}"
2021-02-01T17:30:23.884,"{}"
2021-02-01T17:30:23.889,"{}"
2021-02-01T17:30:23.894,"{}"
2021-02-01T17:30:23.896,"{}"
2021-02-01T17:30:23.901,"{}"
2021-02-01T17:30:23.905,"{}"
2021-02-01T17:30:23.908,"{}"
2021-02-01T17:30:23.912,"{}"
2021-02-01T17:30:23.916,"{}"
2021-02-01T17:30:23.921,"{}"
2021-02-01T17:30:23.927,"{}"
2021-02-01T17:30:23.931,"{}"
2021-02-01T17:30:23.933,"{}"
2021-02-01T17:30:23.939,"{}"
2021-02-01T17:30:23.941,"{}"
2021-02-01T17:30:23.945,"{}"
2021-02-01T17:30:23.950,"{}"
2021-02-01T17:30:23.954,"{}"
2021-02-01T17:30:23.957,"{}"
2021-02-01T17:30:23.961,"{}"
2021-02-01T17:30:23.965,"{}"
2021-02-01T17:30:23.974,"{}"
2021-02-01T17:30:23.977,"{}"
2021-02-01T17:30:23.979,"{}"
2021-02-01T17:30:23.984,"{}"
2021-02-01T17:30:23.989,"{}"
2021-02-01T17:30:23.995,"{}"
2021-02-01T17:30:23.999,"{}"
2021-02-01T17:30:24.003,"{}"
2021-02-01T17:30:24.006,"{}"
2021-02-01T17:30:24.010,"{}"
2021-02-01T17:30:24.015,"{}"
2021-02-01T17:30:24.021,"{}"
2021-02-01T17:30:24.023,"{}"
2021-02-01T17:30:24.026,"{}"
2021-02-01T17:30:24.030,"{}"
2021-02-01T17:30:24.035,"{}"
2021-02-01T17:30:24.041,"{}"
2021-02-01T17:30:24.044,"{}"
2021-02-01T17:30:24.048,"{}"
2021-02-01T17:30:24.052,"{}"
2021-02-01T17:30:24.056,"{}"
2021-02-01T17:30:24.062,"{}"
2021-02-01T17:30:24.066,"{}"
2021-02-01T17:30:24.071,"{}"
2021-02-01T17:30:24.074,"{}"
2021-02-01T17:30:24.078,"{}"
2021-02-01T17:30:24.085,"{}"
2021-02-01T17:30:24.089,"{}"
2021-02-01T17:30:24.092,"{}"
2021-02-01T17:30:24.096,"{}"
2021-02-01T17:30:24.100,"{}"
2021-02-01T17:30:24.107,"{}"
2021-02-01T17:30:24.111,"{}"
2021-02-01T17:30:24.113,"{}"
2021-02-01T17:30:24.117,"{}"
2021-02-01T17:30:24.121,"{}"
2021-02-01T17:30:24.126,"{}"
2021-02-01T17:30:24.129,"{}"
2021-02-01T17:30:24.134,"{}"
2021-02-01T17:30:24.137,"{}"
2021-02-01T17:30:24.141,"{}"
2021-02-01T17:30:24.145,"{}"
2021-02-01T17:30:24.151,"{}"
2021-02-01T17:30:24.154,"{}"
2021-02-01T17:30:24.157,"{}"
2021-02-01T17:30:24.161,"{}"
2021-02-01T17:30:24.165,"{}"
2021-02-01T17:30:24.175,"{}"
2021-02-01T17:30:24.176,"{}"
2021-02-01T17:30:24.179,"{}"
2021-02-01T17:30:24.183,"{}"
2021-02-01T17:30:24.187,"{}"
2021-02-01T17:30:24.191,"{}"
2021-02-01T17:30:24.196,"{}"
2021-02-01T17:30:24.200,"{}"
2021-02-01T17:30:24.205,"{}"
2021-02-01T17:30:24.209,"{}"
2021-02-01T17:30:24.213,"{}"
2021-02-01T17:30:24.217,"{}"
2021-02-01T17:30:24.222,"{}"
2021-02-01T17:30:24.227,"{}"
2021-02-01T17:30:24.231,"{}"
2021-02-01T17:30:24.235,"{}"
2021-02-01T17:30:24.239,"{}"
2021-02-01T17:30:24.245,"{}"
2021-02-01T17:30:24.249,"{}"
2021-02-01T17:30:24.252,"{}"
2021-02-01T17:30:24.256,"{}"
2021-02-01T17:30:24.260,"{}"
2021-02-01T17:30:24.266,"{}"
2021-02-01T17:30:24.271,"{}"
2021-02-01T17:30:24.273,"{}"
2021-02-01T17:30:24.277,"{}"
2021-02-01T17:30:24.281,"{}"
2021-02-01T17:30:24.291,"{}"
2021-02-01T17:30:24.292,"{}"
2021-02-01T17:30:24.296,"{}"
2021-02-01T17:30:24.299,"{}"
2021-02-01T17:30:24.303,"{}"
2021-02-01T17:30:24.307,"{}"
2021-02-01T17:30:24.311,"{}"
2021-02-01T17:30:24.317,"{}"
2021-02-01T17:30:24.320,"{}"
2021-02-01T17:30:24.324,"{}"
2021-02-01T17:30:24.328,"{}"
2021-02-01T17:30:24.332,"{}"
2021-02-01T17:30:24.338,"{}"
2021-02-01T17:30:24.341,"{}"
2021-02-01T17:30:24.345,"{}"
2021-02-01T17:30:24.350,"{}"
2021-02-01T17:30:24.353,"{}"
2021-02-01T17:30:24.358,"{}"
2021-02-01T17:30:24.362,"{}"
2021-02-01T17:30:24.366,"{}"
2021-02-01T17:30:24.370,"{}"
2021-02-01T17:30:24.374,"{}"
2021-02-01T17:30:24.381,"{}"
2021-02-01T17:30:24.384,"{}"
2021-02-01T17:30:24.387,"{}"
2021-02-01T17:30:24.391,"{}"
2021-02-01T17:30:24.395,"{}"
2021-02-01T17:30:24.402,"{}"
2021-02-01T17:30:24.404,"{}"
2021-02-01T17:30:24.407,"{}"
2021-02-01T17:30:24.411,"{}"
2021-02-01T17:30:24.415,"{}"
2021-02-01T17:30:24.419,"{}"
2021-02-01T17:30:24.424,"{}"
2021-02-01T17:30:24.429,"{}"
2021-02-01T17:30:24.431,"{}"
2021-02-01T17:30:24.435,"{}"
2021-02-01T17:30:24.439,"{}"
2021-02-01T17:30:24.443,"{}"
2021-02-01T17:30:24.448,"{}"
2021-02-01T17:30:24.453,"{}"
2021-02-01T17:30:24.456,"{}"
2021-02-01T17:30:24.460,"{}"
2021-02-01T17:30:24.464,"{}"
2021-02-01T17:30:24.472,"{}"
2021-02-01T17:30:24.476,"{}"
2021-02-01T17:30:24.480,"{}"
2021-02-01T17:30:24.485,"{}"
2021-02-01T17:30:24.492,"{}"
2021-02-01T17:30:24.495,"{}"
2021-02-01T17:30:24.498,"{}"
2021-02-01T17:30:24.502,"{}"
2021-02-01T17:30:24.506,"{}"
2021-02-01T17:30:24.510,"{}"
2021-02-01T17:30:24.515,"{}"
2021-02-01T17:30:24.518,"{}"
2021-02-01T17:30:24.523,"{}"
2021-02-01T17:30:24.526,"{}"
2021-02-01T17:30:24.530,"{}"
2021-02-01T17:30:24.534,"{}"
2021-02-01T17:30:24.540,"{}"
2021-02-01T17:30:24.544,"{}"
2021-02-01T17:30:24.548,"{}"
2021-02-01T17:30:24.552,"{}"
2021-02-01T17:30:24.556,"{}"
2021-02-01T17:30:24.560,"{}"
2021-02-01T17:30:24.565,"{}"
2021-02-01T17:30:24.570,"{}"
2021-02-01T17:30:24.573,"{}"
2021-02-01T17:30:24.580,"{}"
2021-02-01T17:30:24.584,"{}"
2021-02-01T17:30:24.587,"{}"
2021-02-01T17:30:24.591,"{}"
2021-02-01T17:30:24.596,"{}"
2021-02-01T17:30:24.599,"{}"
2021-02-01T17:30:24.606,"{}"
2021-02-01T17:30:24.609,"{}"
2021-02-01T17:30:24.612,"{}"
2021-02-01T17:30:24.615,"{}"
2021-02-01T17:30:24.623,"{}"
2021-02-01T17:30:24.625,"{}"
2021-02-01T17:30:24.629,"{}"
2021-02-01T17:30:24.632,"{}"
2021-02-01T17:30:24.637,"{}"
2021-02-01T17:30:24.640,"{}"
2021-02-01T17:30:24.645,"{}"
2021-02-01T17:30:24.649,"{}"
2021-02-01T17:30:24.652,"{}"
2021-02-01T17:30:24.657,"{}"
2021-02-01T17:30:24.661,"{}"
2021-02-01T17:30:24.667,"{}"
2021-02-01T17:30:24.671,"{}"
2021-02-01T17:30:24.674,"{}"
2021-02-01T17:30:24.677,"{}"
2021-02-01T17:30:24.681,"{}"
2021-02-01T17:30:24.686,"{}"
2021-02-01T17:30:24.690,"{}"
2021-02-01T17:30:24.695,"{}"
2021-02-01T17:30:24.698,"{}"
2021-02-01T17:30:24.702,"{}"
2021-02-01T17:30:24.706,"{}"
2021-02-01T17:30:24.712,"{}"
2021-02-01T17:30:24.714,"{}"
2021-02-01T17:30:24.719,"{}"
2021-02-01T17:30:24.722,"{}"
2021-02-01T17:30:24.726,"{}"
2021-02-01T17:30:24.730,"{}"
2021-02-01T17:30:24.734,"{}"
2021-02-01T17:30:24.739,"{}"
2021-02-01T17:30:24.742,"{}"
2021-02-01T17:30:24.746,"{}"
2021-02-01T17:30:24.750,"{}"
2021-02-01T17:30:24.756,"{}"
2021-02-01T17:30:24.759,"{}"
2021-02-01T17:30:24.763,"{}"
2021-02-01T17:30:24.766,"{}"
2021-02-01T17:30:24.770,"{}"
2021-02-01T17:30:24.774,"{}"
2021-02-01T17:30:24.778,"{}"
2021-02-01T17:30:24.782,"{}"
2021-02-01T17:30:24.788,"{}"
2021-02-01T17:30:24.791,"{}"
2021-02-01T17:30:24.795,"{}"
2021-02-01T17:30:24.799,"{}"
2021-02-01T17:30:24.804,"{}"
2021-02-01T17:30:24.807,"{}"
2021-02-01T17:30:24.811,"{}"
2021-02-01T17:30:24.815,"{}"
2021-02-01T17:30:24.819,"{}"
2021-02-01T17:30:24.825,"{}"
2021-02-01T17:30:24.829,"{}"
2021-02-01T17:30:24.832,"{}"
2021-02-01T17:30:24.836,"{}"
2021-02-01T17:30:24.840,"{}"
2021-02-01T17:30:24.844,"{}"
2021-02-01T17:30:24.849,"{}"
2021-02-01T17:30:24.853,"{}"
2021-02-01T17:30:24.857,"{}"
2021-02-01T17:30:24.861,"{}"
2021-02-01T17:30:24.866,"{}"
2021-02-01T17:30:24.872,"{}"
2021-02-01T17:30:24.874,"{}"
2021-02-01T17:30:24.878,"{}"
2021-02-01T17:30:24.882,"{}"
2021-02-01T17:30:24.891,"{}"
2021-02-01T17:30:24.894,"{}"
2021-02-01T17:30:24.898,"{}"
2021-02-01T17:30:24.901,"{}"
2021-02-01T17:30:24.906,"{}"
2021-02-01T17:30:24.911,"{}"
2021-02-01T17:30:24.916,"{}"
2021-02-01T17:30:24.920,"{}"
2021-02-01T17:30:24.924,"{}"
2021-02-01T17:30:24.927,"{}"
2021-02-01T17:30:24.932,"{}"
2021-02-01T17:30:24.938,"{}"
2021-02-01T17:30:24.941,"{}"
2021-02-01T17:30:24.945,"{}"
2021-02-01T17:30:24.949,"{}"
2021-02-01T17:30:24.957,"{}"
2021-02-01T17:30:24.961,"{}"
2021-02-01T17:30:24.964,"{}"
2021-02-01T17:30:24.968,"{}"
2021-02-01T17:30:24.973,"{}"
2021-02-01T17:30:24.978,"{}"
2021-02-01T17:30:24.980,"{}"
2021-02-01T17:30:24.984,"{}"
2021-02-01T17:30:24.989,"{}"
2021-02-01T17:30:24.992,"{}"
2021-02-01T17:30:24.996,"{}"
2021-02-01T17:30:25.001,"{}"
2021-02-01T17:30:25.006,"{}"
2021-02-01T17:30:25.010,"{}"
2021-02-01T17:30:25.014,"{}"
2021-02-01T17:30:25.018,"{}"
2021-02-01T17:30:25.025,"{}"
2021-02-01T17:30:25.029,"{}"
2021-02-01T17:30:25.032,"{}"
2021-02-01T17:30:25.036,"{}"
2021-02-01T17:30:25.040,"{}"
2021-02-01T17:30:25.046,"{}"
2021-02-01T17:30:25.049,"{}"
2021-02-01T17:30:25.053,"{}"
2021-02-01T17:30:25.057,"{}"
2021-02-01T17:30:25.061,"{}"
2021-02-01T17:30:25.067,"{}"
2021-02-01T17:30:25.071,"{}"
2021-02-01T17:30:25.074,"{}"
2021-02-01T17:30:25.079,"{}"
2021-02-01T17:30:25.082,"{}"
2021-02-01T17:30:25.091,"{}"
2021-02-01T17:30:25.092,"{}"
2021-02-01T17:30:25.096,"{}"
2021-02-01T17:30:25.099,"{}"
2021-02-01T17:30:25.104,"{}"
2021-02-01T17:30:25.107,"{}"
2021-02-01T17:30:25.113,"{}"
2021-02-01T17:30:25.117,"{}"
2021-02-01T17:30:25.121,"{}"
2021-02-01T17:30:25.125,"{}"
2021-02-01T17:30:25.129,"{}"
2021-02-01T17:30:25.135,"{}"
2021-02-01T17:30:25.138,"{}"
2021-02-01T17:30:25.142,"{}"
2021-02-01T17:30:25.146,"{}"
2021-02-01T17:30:25.149,"{}"
2021-02-01T17:30:25.153,"{}"
2021-02-01T17:30:25.158,"{}"
2021-02-01T17:30:25.162,"{}"
2021-02-01T17:30:25.165,"{}"
2021-02-01T17:30:25.171,"{}"
2021-02-01T17:30:25.174,"{}"
2021-02-01T17:30:25.180,"{}"
2021-02-01T17:30:25.184,"{}"
2021-02-01T17:30:25.187,"{}"
2021-02-01T17:30:25.191,"{}"
2021-02-01T17:30:25.195,"{}"
2021-02-01T17:30:25.201,"{}"
2021-02-01T17:30:25.205,"{}"
2021-02-01T17:30:25.210,"{}"
2021-02-01T17:30:25.212,"{}"
2021-02-01T17:30:25.216,"{}"
2021-02-01T17:30:25.220,"{}"
2021-02-01T17:30:25.225,"{}"
2021-02-01T17:30:25.229,"{}"
2021-02-01T17:30:25.232,"{}"
2021-02-01T17:30:25.237,"{}"
2021-02-01T17:30:25.241,"{}"
2021-02-01T17:30:25.245,"{}"
2021-02-01T17:30:25.250,"{}"
2021-02-01T17:30:25.255,"{}"
2021-02-01T17:30:25.257,"{}"
2021-02-01T17:30:25.261,"{}"
2021-02-01T17:30:25.266,"{}"
2021-02-01T17:30:25.272,"{}"
2021-02-01T17:30:25.275,"{}"
2021-02-01T17:30:25.278,"{}"
2021-02-01T17:30:25.282,"{}"
2021-02-01T17:30:25.286,"{}"
2021-02-01T17:30:25.292,"{}"
2021-02-01T17:30:25.296,"{}"
2021-02-01T17:30:25.300,"{}"
2021-02-01T17:30:25.304,"{}"
2021-02-01T17:30:25.306,"{}"
2021-02-01T17:30:25.311,"{}"
2021-02-01T17:30:25.314,"{}"
2021-02-01T17:30:25.320,"{}"
2021-02-01T17:30:25.325,"{}"
2021-02-01T17:30:25.329,"{}"
2021-02-01T17:30:25.333,"{}"
2021-02-01T17:30:25.337,"{}"
2021-02-01T17:30:25.342,"{}"
2021-02-01T17:30:25.345,"{}"
2021-02-01T17:30:25.349,"{}"
2021-02-01T17:30:25.353,"{}"
2021-02-01T17:30:25.359,"{}"
2021-02-01T17:30:25.363,"{}"
2021-02-01T17:30:25.366,"{}"
2021-02-01T17:30:25.371,"{}"
2021-02-01T17:30:25.374,"{}"
2021-02-01T17:30:25.379,"{}"
2021-02-01T17:30:25.383,"{}"
2021-02-01T17:30:25.386,"{}"
2021-02-01T17:30:25.391,"{}"
2021-02-01T17:30:25.395,"{}"
2021-02-01T17:30:25.401,"{}"
2021-02-01T17:30:25.405,"{}"
2021-02-01T17:30:25.409,"{}"
2021-02-01T17:30:25.412,"{}"
2021-02-01T17:30:25.417,"{}"
2021-02-01T17:30:25.424,"{}"
2021-02-01T17:30:25.426,"{}"
2021-02-01T17:30:25.430,"{}"
2021-02-01T17:30:25.434,"{}"
2021-02-01T17:30:25.438,"{}"
2021-02-01T17:30:25.442,"{}"
2021-02-01T17:30:25.447,"{}"
2021-02-01T17:30:25.453,"{}"
2021-02-01T17:30:25.456,"{}"
2021-02-01T17:30:25.459,"{}"
2021-02-01T17:30:25.463,"{}"
2021-02-01T17:30:25.467,"{}"
2021-02-01T17:30:25.472,"{}"
2021-02-01T17:30:25.475,"{}"
2021-02-01T17:30:25.479,"{}"
2021-02-01T17:30:25.483,"{}"
2021-02-01T17:30:25.487,"{}"
2021-02-01T17:30:25.491,"{}"
2021-02-01T17:30:25.496,"{}"
2021-02-01T17:30:25.499,"{}"
2021-02-01T17:30:25.503,"{}"
2021-02-01T17:30:25.507,"{}"
2021-02-01T17:30:25.513,"{}"
2021-02-01T17:30:25.518,"{}"
2021-02-01T17:30:25.521,"{}"
2021-02-01T17:30:25.525,"{}"
2021-02-01T17:30:25.529,"{}"
2021-02-01T17:30:25.534,"{}"
2021-02-01T17:30:25.538,"{}"
2021-02-01T17:30:25.542,"{}"
2021-02-01T17:30:25.546,"{}"
2021-02-01T17:30:25.550,"{}"
2021-02-01T17:30:25.558,"{}"
2021-02-01T17:30:25.560,"{}"
2021-02-01T17:30:25.564,"{}"
2021-02-01T17:30:25.569,"{}"
2021-02-01T17:30:25.573,"{}"
2021-02-01T17:30:25.577,"{}"
2021-02-01T17:30:25.581,"{}"
2021-02-01T17:30:25.586,"{}"
2021-02-01T17:30:25.589,"{}"
2021-02-01T17:30:25.593,"{}"
2021-02-01T17:30:25.597,"{}"
2021-02-01T17:30:25.601,"{}"
2021-02-01T17:30:25.606,"{}"
2021-02-01T17:30:25.609,"{}"
2021-02-01T17:30:25.613,"{}"
2021-02-01T17:30:25.617,"{}"
2021-02-01T17:30:25.623,"{}"
2021-02-01T17:30:25.626,"{}"
2021-02-01T17:30:25.630,"{}"
2021-02-01T17:30:25.633,"{}"
2021-02-01T17:30:25.637,"{}"
2021-02-01T17:30:25.640,"{}"
2021-02-01T17:30:25.644,"{}"
2021-02-01T17:30:25.648,"{}"
2021-02-01T17:30:25.653,"{}"
2021-02-01T17:30:25.657,"{}"
2021-02-01T17:30:25.661,"{}"
2021-02-01T17:30:25.666,"{}"
2021-02-01T17:30:25.670,"{}"
2021-02-01T17:30:25.674,"{}"
2021-02-01T17:30:25.678,"{}"
2021-02-01T17:30:25.682,"{}"
2021-02-01T17:30:25.688,"{}"
2021-02-01T17:30:25.691,"{}"
2021-02-01T17:30:25.695,"{}"
2021-02-01T17:30:25.699,"{}"
2021-02-01T17:30:25.703,"{}"
2021-02-01T17:30:25.707,"{}"
2021-02-01T17:30:25.711,"{}"
2021-02-01T17:30:25.715,"{}"
2021-02-01T17:30:25.719,"{}"
2021-02-01T17:30:25.723,"{}"
2021-02-01T17:30:25.727,"{}"
2021-02-01T17:30:25.732,"{}"
2021-02-01T17:30:25.736,"{}"
2021-02-01T17:30:25.740,"{}"
2021-02-01T17:30:25.744,"{}"
2021-02-01T17:30:25.748,"{}"
2021-02-01T17:30:25.754,"{}"
2021-02-01T17:30:25.757,"{}"
2021-02-01T17:30:25.761,"{}"
2021-02-01T17:30:25.764,"{}"
2021-02-01T17:30:25.769,"{}"
2021-02-01T17:30:25.773,"{}"
2021-02-01T17:30:25.778,"{}"
2021-02-01T17:30:25.782,"{}"
2021-02-01T17:30:25.788,"{}"
2021-02-01T17:30:25.791,"{}"
2021-02-01T17:30:25.794,"{}"
2021-02-01T17:30:25.799,"{}"
2021-02-01T17:30:25.803,"{}"
2021-02-01T17:30:25.808,"{}"
2021-02-01T17:30:25.812,"{}"
